School ID,Name of School,"Elementary, Middle, or High School",Street Address,City,State,ZIP Code,Network Manager,Collaborative Name,Safety Score,Family Involvement Score,Environment Score,Instruction Score,Leaders Score ,Teachers Score,Parent Engagement Score,Parent Environment Score,Average Student Attendance,Rate of Misconducts (per 100 students),Average Teacher Attendance,College Eligibility %,Graduation Rate %,College Enrollment Rate %,College Enrollment,Community Area Name
610352,Durkin Park Elementary School,ES,8445 S Kolin Ave ,Chicago,IL,60652,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,61,74,57,58,88,74,53,38,0.954,0.7,0.958,,,,543,ASHBURN
610254,Dvorak Technology Academy,ES,3615 W 16th St ,Chicago,IL,60623,Austin-North Lawle Elementary Network,WEST SIDE COLLABORATIVE,46,22,66,69,4,13,,,0.942,4.4,0.954,,,,556,NORTH LAWLE
609736,Dyett High School,HS,555 E 51st St ,Chicago,IL,60615,South Side High School Network,SOUTH SIDE COLLABORATIVE,27,18,35,47,35,25,,,0.625,24.4,0.935,3.3,33.7,51,318,WASHINGTON PARK
610132,Edgar Allan Poe Elementary Classical School,ES,10538 S Langley Ave ,Chicago,IL,60628,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,99,33,66,88,27,41,55,47,0.976,0,0.972,,,,192,PULLMAN
609901,Edgebrook Elementary School,ES,6525 N Hiawatha Ave ,Chicago,IL,60646,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,99,99,51,53,66,70,56,39,0.969,3.4,0.966,,,,468,FOREST GLEN
610523,Edison Park Elementary School,ES,6220 N Olcott Ave ,Chicago,IL,60631,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,95,,52,49,,,56,46,0.961,6.9,0.966,,,,431,NORWOOD PARK
609819,Edmond Burke Elementary School,ES,5356 S King Dr ,Chicago,IL,60615,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,1,,13,22,,,48,48,0.893,82,0.955,,,,244,WASHINGTON PARK
609815,Edward A Bouchet Math & Science Academy Elementary School,ES,7355 S Jeffery Blvd ,Chicago,IL,60649,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,33,57,55,50,53,58,50,48,0.929,28,0.959,,,,783,SOUTH SHORE
610246,Edward Beasley Elementary Magnet Academic Center,ES,5255 S State St ,Chicago,IL,60609,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,47,,34,48,,,42,45,0.95,10.3,0.947,,,,1365,WASHINGTON PARK
609881,Edward C Delano Elementary School,ES,3937 W Wilcox St ,Chicago,IL,60624,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,38,64,66,52,63,79,55,58,0.934,20.3,0.947,,,,414,WEST GARFIELD PARK
609862,Edward Coles Elementary Language Academy,ES,8441 S Yates Blvd ,Chicago,IL,60617,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,22,43,40,54,52,53,50,51,0.951,24.9,0.95,,,,554,SOUTH CHICAGO
609909,Edward Everett Elementary School,ES,3419 S Bell Ave ,Chicago,IL,60608,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,,66,,,47,45,,,0.953,2.4,0.977,,,,321,MCKINLEY PARK
610012,Edward Jenner Elementary Academy of the Arts,ES,1119 N Cleveland Ave ,Chicago,IL,60610,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,50,34,62,41,20,26,49,53,0.889,16,0.948,,,,314,NEAR NORTH SIDE
609904,Edward K Ellington Elementary School,ES,243 N Parkside Ave ,Chicago,IL,60644,Austin-North Lawle Elementary Network,WEST SIDE COLLABORATIVE,30,,37,55,,,49,50,0.933,17.4,0.973,,,,377,AUSTIN
610006,Edward N Hurley Elementary School,ES,3849 W 69th Pl ,Chicago,IL,60629,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,77,56,50,49,43,54,49,46,0.954,12.2,0.949,,,,830,WEST LAWN
609735,Edward Tilden Career Community Academy High School,HS,4747 S Union Ave ,Chicago,IL,60609,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,34,57,45,37,54,35,51,47,0.784,13,0.952,10.5,41.1,37,461,NEW CITY
610315,Edward White Elementary Career Academy,ES,1136 W 122nd St ,Chicago,IL,60643,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,27,,44,48,,,51,46,0.938,31,0.967,,,,138,WEST PULLMAN
609708,Edwin G Foreman High School,HS,3235 N LeClaire Ave ,Chicago,IL,60641,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,26,,28,23,,,,,0.843,10.3,0.948,12.5,59.7,40.9,1716,PORTAGE PARK
609913,Elaine O Goodlow Elementary Magnet School,ES,2040 W 62nd St ,Chicago,IL,60636,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,44,42,52,56,35,28,46,46,0.916,47.5,0.96,,,,419,WEST ENGLEWOOD
610233,Elihu Yale Elementary School,ES,7025 S Princeton Ave ,Chicago,IL,60621,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,29,35,43,50,,,49,47,0.897,67.2,0.97,,,,182,GREATER GRAND CROSSING
610227,Eli Whitney Elementary School,ES,2815 S Komensky Ave ,Chicago,IL,60623,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,44,,49,53,,,,,0.958,11.6,0.952,,,,1133,SOUTH LAWLE
610195,Elizabeth H Sutherland Elementary School,ES,10015 S Leavitt St ,Chicago,IL,60643,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,86,,64,59,,,50,40,0.956,6.8,0.962,,,,762,BEVERLY
610119,Elizabeth Peabody Elementary School,ES,1444 W Augusta Blvd ,Chicago,IL,60622,Fulton Elementary Network,WEST SIDE COLLABORATIVE,51,58,50,61,57,55,52,49,0.952,7.6,0.97,,,,289,WEST TOWN
609852,Eliza Chappell Elementary School,ES,2135 W Foster Ave ,Chicago,IL,60625,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,70,65,53,51,56,48,50,52,0.951,2.9,0.967,,,,451,LINCOLN SQUARE
610235,Ella Flagg Young Elementary School,ES,1434 N Parkside Ave ,Chicago,IL,60651,Austin-North Lawle Elementary Network,WEST SIDE COLLABORATIVE,31,,44,50,,,44,47,0.943,3,0.954,,,,1111,AUSTIN
609682,Ellen H Richards Career Academy High School,HS,5009 S Laflin St ,Chicago,IL,60609,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,30,23,32,19,42,34,43,47,0.906,17.3,0.957,5.5,57.3,43.1,473,NEW CITY
610073,Ellen Mitchell Elementary School,ES,2233 W Ohio St ,Chicago,IL,60612,Fulton Elementary Network,WEST SIDE COLLABORATIVE,99,64,95,95,81,90,56,54,0.955,12.2,0.977,,,,344,WEST TOWN
609712,Emil G Hirsch Metropolitan High School,HS,7740 S Ingleside Ave ,Chicago,IL,60619,South Side High School Network,SOUTH SIDE COLLABORATIVE,13,46,28,28,52,50,,,0.848,47.1,0.954,10.8,36.2,45.1,458,GREATER GRAND CROSSING
609973,Emiliano Zapata Elementary Academy,ES,2728 S Kostner Ave ,Chicago,IL,60623,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,60,52,43,42,73,79,46,49,0.966,2.8,0.968,,,,988,SOUTH LAWLE
610065,Emmett Louis Till Math and Science Academy,ES,6543 S Champlain Ave ,Chicago,IL,60637,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,31,31,47,40,49,42,47,48,0.88,95.7,0.933,,,,471,WOODLAWN
609916,Enrico Fermi Elementary School,ES,1415 E 70th St ,Chicago,IL,60637,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,30,42,65,63,42,47,,,0.899,101.2,0.954,,,,238,SOUTH SHORE
610203,Enrico Tonti Elementary School,ES,5815 S Homan Ave ,Chicago,IL,60629,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,,44,,,47,54,49,49,0.958,2.1,0.972,,,,1021,GAGE PARK
610543,Eric Solorio Academy High School,HS,5400 S St Louis Ave ,Chicago,IL,60632,AUSL Schools,SOUTHWEST SIDE COLLABORATIVE,67,54,53,63,62,64,53,56,0.922,3,0,,,,581,GAGE PARK
610137,Ernst Prussing Elementary School,ES,4650 N Menard Ave ,Chicago,IL,60630,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,71,,49,42,,,43,44,0.954,23.4,0.96,,,,672,PORTAGE PARK
609908,Esmond Elementary School,ES,1865 W Montvale ,Chicago,IL,60643,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,36,,49,43,,,49,50,0.929,34,0.957,,,,342,MORGAN PARK
609918,Eugene Field Elementary School,ES,7019 N Ashland Ave ,Chicago,IL,60626,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,42,33,47,37,21,8,44,53,0.968,10,0.967,,,,375,ROGERS PARK
609874,Everett McKinley Dirksen Elementary School,ES,8601 W Foster Ave ,Chicago,IL,60656,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,44,,12,1,,,,,0.959,2.7,0.962,,,,786,OHARE
610319,Evergreen Academy Middle School,MS,3537 S Paulina St ,Chicago,IL,60609,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,60,58,47,44,59,65,43,48,0.961,5.5,0.974,,,,389,MCKINLEY PARK
610057,Fairfield Elementary Academy,ES,6201 S Fairfield Ave ,Chicago,IL,60629,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,31,24,41,34,45,25,,,0.934,43.4,0.933,,,,604,CHICAGO LAWN
610541,Federico Garcia Lorca Elementary School,ES,3231 N Springfield Ave ,Chicago,IL,60618,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,53,58,53,58,74,82,51,59,0.968,43.8,0,,,,860,AVOLE
610120,Ferdinand Peck Elementary School,ES,3826 W 58th St ,Chicago,IL,60629,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,51,43,43,47,32,37,44,43,0.963,1.2,0.972,,,,1560,WEST ELSDON
609917,Fernwood Elementary School,ES,10041 S Union Ave ,Chicago,IL,60628,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,29,37,17,43,39,50,48,53,0.934,29,0.961,,,,344,WASHINGTON HEIGHTS
610258,Florence B Price Elementary School,ES,4351 S Drexel Blvd ,Chicago,IL,60653,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,20,,37,46,,,46,47,0.9,156.6,0.952,,,,112,KENWOOD
610096,Florence Nightingale Elementary School,ES,5250 S Rockwell St ,Chicago,IL,60632,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,35,54,40,48,68,72,48,48,0.956,9.4,0.958,,,,1382,GAGE PARK
609924,Fort Dearborn Elementary School,ES,9025 S Throop St ,Chicago,IL,60620,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,34,,61,71,,,47,50,0.934,24.5,0.959,,,,478,WASHINGTON HEIGHTS
609927,Foster Park Elementary School,ES,8530 S Wood St ,Chicago,IL,60620,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,11,41,20,22,50,46,46,48,0.937,33.6,0.947,,,,418,AUBURN GRESHAM
610215,Francisco I Madero Middle School,MS,3202 W 28th St ,Chicago,IL,60623,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,49,32,48,47,49,34,47,52,0.951,7.1,0.97,,,,314,SOUTH LAWLE
610067,Francis M McKay Elementary School,ES,6901 S Fairfield Ave ,Chicago,IL,60629,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,23,48,37,54,67,61,48,51,0.935,9.1,0.951,,,,891,CHICAGO LAWN
610114,Francis Parkman Elementary School,ES,245 W 51st St ,Chicago,IL,60609,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,38,25,45,39,20,28,,,0.906,20.7,0.953,,,,224,FULLER PARK
610020,Francis Scott Key Elementary School,ES,517 N Parkside Ave ,Chicago,IL,60644,Austin-North Lawle Elementary Network,WEST SIDE COLLABORATIVE,37,,49,64,,,44,45,0.919,39.6,0.94,,,,301,AUSTIN
610112,Francis W Parker Elementary Community Academy,ES,6800 S Stewart Ave ,Chicago,IL,60621,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,30,,53,57,,,48,51,0.919,39,0.949,,,,808,ENGLEWOOD
609800,Frank I Bennett Elementary School,ES,10115 S Prairie Ave ,Chicago,IL,60628,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,46,46,55,66,55,56,47,45,0.925,6.5,0.959,,,,504,ROSELAND
609939,Frank L Gillespie Elementary School,ES,9301 S State St ,Chicago,IL,60619,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,27,,30,45,,,,,0.919,2.1,0.963,,,,609,ROSELAND
609926,Franklin Elementary Fine Arts Center,ES,225 W Evergreen Ave ,Chicago,IL,60610,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,87,,60,55,,,58,48,0.959,5.6,0.953,,,,363,NEAR NORTH SIDE
609958,Frank W Gunsaulus Elementary Scholastic Academy,ES,4420 S Sacramento Ave ,Chicago,IL,60632,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,46,38,30,45,34,14,49,48,0.966,87.3,0.96,,,,867,BRIGHTON PARK
610144,Frank W Reilly Elementary School,ES,3650 W School St ,Chicago,IL,60618,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,48,,33,34,,,48,51,0.97,8.7,0.967,,,,1195,AVOLE
610165,Franz Peter Schubert Elementary School,ES,2727 N Long Ave ,Chicago,IL,60639,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,,31,,,32,26,47,49,0.958,2.1,0.97,,,,949,BELMONT CRAGIN
610503,Frazier Prospective IB Magnet Elementary School,ES,4027 W Grenshaw St ,Chicago,IL,60624,Austin-North Lawle Elementary Network,WEST SIDE COLLABORATIVE,60,55,84,72,42,55,66,65,0.968,7.2,0.966,,,,220,NORTH LAWLE
609854,Frederic Chopin Elementary School,ES,2450 W Rice St ,Chicago,IL,60622,Fulton Elementary Network,WEST SIDE COLLABORATIVE,86,99,99,99,97,99,49,49,0.969,1.7,0.96,,,,269,WEST TOWN
610245,Frederick A Douglass Academy High School,HS,543 N Waller Ave ,Chicago,IL,60644,West Side High School Network,WEST SIDE COLLABORATIVE,44,,39,37,,,50,44,0.792,28,0.947,5.1,52.8,39.5,354,AUSTIN
609930,Frederick Funston Elementary School,ES,2010 N Central Park ,Chicago,IL,60647,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,16,,14,16,,,40,47,0.947,16.8,0.954,,,,619,LOGAN SQUARE
610163,Frederick Stock Elementary School,ES,7507 W Birchwood Ave ,Chicago,IL,60631,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,,99,,,84,81,69,63,0.724,0,0.957,,,,260,EDISON PARK
610010,Friedrich Ludwig Jahn Elementary School,ES,3149 N Wolcott Ave ,Chicago,IL,60657,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,72,,60,59,,,50,46,0.947,19.9,0.947,,,,495,NORTH CENTER
609737,Friedrich W von Steuben Metropolitan Science High School,HS,5039 N Kimball Ave ,Chicago,IL,60625,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,70,39,42,51,26,29,,,0.87,4,0.956,34.6,88.2,78.5,1636,NORTH PARK
609709,Gage Park High School,HS,5630 S Rockwell St ,Chicago,IL,60629,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,14,43,29,37,38,35,,,0.725,19.5,0.94,7.9,52.8,40.3,1052,GAGE PARK
610009,Galileo Math & Science Scholastic Academy Elementary School,ES,820 S Carpenter St ,Chicago,IL,60607,Fulton Elementary Network,WEST SIDE COLLABORATIVE,65,52,40,42,56,33,49,50,0.95,3.1,0.97,,,,606,NEAR WEST SIDE
610072,Garrett A Morgan Elementary School,ES,8407 S Kerfoot Ave ,Chicago,IL,60620,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,28,38,58,55,46,36,47,46,0.92,10,0.948,,,,237,AUBURN GRESHAM
610293,Genevieve Melody Elementary School,ES,412 S Keeler Ave ,Chicago,IL,60624,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,61,,65,77,,,,,0.921,26,0.96,,,,315,WEST GARFIELD PARK
609779,George Armstrong International Studies Elementary School,ES,2110 W Greenleaf Ave ,Chicago,IL,60645,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,59,57,59,64,53,45,,,0.963,8.1,0.963,,,,1509,WEST RIDGE
610062,George B McClellan Elementary School,ES,3527 S Wallace St ,Chicago,IL,60609,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,49,,33,40,,,53,47,0.932,7.8,0.96,,,,283,BRIDGEPORT
610196,George B Swift Elementary Specialty School,ES,5900 N Winthrop Ave ,Chicago,IL,60660,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,61,53,62,60,61,59,49,54,0.963,6,0.958,,,,709,EDGEWATER
609849,George F Cassell Elementary School,ES,11314 S Spaulding Ave ,Chicago,IL,60655,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,76,67,57,36,66,61,52,46,0.944,13.8,0.951,,,,358,MOUNT GREENWOOD
609761,George H Corliss High School,HS,821 E 103rd St ,Chicago,IL,60628,Far South Side High School Network,FAR SOUTH SIDE COLLABORATIVE,33,52,40,48,48,54,,,0.713,23.4,0.952,10.6,42.8,44,621,PULLMAN
610305,George Leland Elementary School,ES,5221 W Congress Pkwy ,Chicago,IL,60644,Austin-North Lawle Elementary Network,WEST SIDE COLLABORATIVE,,71,,,68,77,60,53,0.926,3.3,0.949,,,,182,AUSTIN
610048,George Manierre Elementary School,ES,1420 N Hudson Ave ,Chicago,IL,60610,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,43,,49,40,,,42,44,0.91,44,0.948,,,,396,NEAR NORTH SIDE
610139,George M Pullman Elementary School,ES,11311 S Forrestville Ave ,Chicago,IL,60628,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,59,,66,75,,,50,49,0.935,14.6,0.962,,,,259,PULLMAN
609795,George Rogers Clark Elementary School,ES,1045 S Monitor Ave ,Chicago,IL,60644,Austin-North Lawle Elementary Network,WEST SIDE COLLABORATIVE,39,,32,36,,,47,51,0.939,14.4,0.964,,,,297,AUSTIN
609760,George Washington Carver Military Academy High School,HS,13100 S Doty Ave ,Chicago,IL,60627,Far South Side High School Network,FAR SOUTH SIDE COLLABORATIVE,53,,37,34,,,,,0.916,8.9,0.964,21.2,78.7,60.5,532,RIVERDALE
609845,George Washington Carver Primary School,ES,901 E 133rd Pl ,Chicago,IL,60827,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,25,,33,30,,,52,57,0.909,15.6,0.947,,,,546,RIVERDALE
610219,George Washington Elementary School,ES,3611 E 114th St ,Chicago,IL,60617,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,58,61,33,43,80,76,52,51,0.955,5.6,0.959,,,,813,EAST SIDE
609739,George Washington High School,HS,3535 E 114th St ,Chicago,IL,60617,Far South Side High School Network,FAR SOUTH SIDE COLLABORATIVE,46,53,36,36,52,46,,,0.802,12.7,0.951,14,71.6,50.9,1524,EAST SIDE
609900,George W Curtis Elementary School,ES,32 E 115th St ,Chicago,IL,60628,AUSL Schools,FAR SOUTH SIDE COLLABORATIVE,23,,43,58,,,68,70,0.938,18.2,0.981,,,,504,ROSELAND
609693,George Westinghouse High School,HS,3223 W Franklin Blvd ,Chicago,IL,60624,West Side High School Network,WEST SIDE COLLABORATIVE,74,72,77,80,86,71,54,60,0.936,2,0.968,,,,828,HUMBOLDT PARK
610202,George W Tilton Elementary School,ES,223 N Keeler Ave ,Chicago,IL,60624,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,6,25,30,41,25,44,51,49,0.914,65.5,0.951,,,,321,WEST GARFIELD PARK
609920,Gerald Delgado Kanoon Elementary Magnet School,ES,2233 S Kedzie Ave ,Chicago,IL,60623,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,44,37,48,48,61,43,47,49,0.959,3.3,0.956,,,,713,SOUTH LAWLE
610187,Graeme Stewart Elementary School,ES,4525 N Kenmore Ave ,Chicago,IL,60640,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,49,,46,57,,,47,52,0.952,77,0.961,,,,280,UPTOWN
610285,Granville T Woods Math & Science Academy Elementary School,ES,6206 S Racine Ave ,Chicago,IL,60636,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,35,,43,31,,,48,49,0.919,41.5,0.952,,,,402,WEST ENGLEWOOD
610383,Greater Lawle High School For Social Justice,HS,3120 S Kostner Ave ,Chicago,IL,60623,West Side High School Network,WEST SIDE COLLABORATIVE,43,72,46,44,81,65,53,46,0.875,16.4,0.951,14.9,67,57.4,371,SOUTH LAWLE
609857,Grover Cleveland Elementary School,ES,3121 W Byron St ,Chicago,IL,60618,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,64,43,58,47,51,44,49,48,0.95,6.1,0.963,,,,688,IRVING PARK
610241,Guglielmo Marconi Elementary Community Academy,ES,230 N Kolmar Ave ,Chicago,IL,60624,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,26,,65,76,,,52,52,0.915,58.8,0.965,,,,245,WEST GARFIELD PARK
609741,Gurdon S Hubbard High School,HS,6200 S Hamlin Ave ,Chicago,IL,60629,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,42,,34,29,,,,,0.893,4.3,0.964,30.1,57.2,51.3,1672,WEST LAWN
609726,Gwendolyn Brooks College Preparatory Academy High School,HS,250 E 111th St ,Chicago,IL,60628,Far South Side High School Network,FAR SOUTH SIDE COLLABORATIVE,64,,44,49,,,47,49,0.871,0.1,0.952,51.1,88.1,87.9,783,ROSELAND
610182,Hannah G Solomon Elementary School,ES,6206 N Hamlin Ave ,Chicago,IL,60659,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,78,96,67,62,75,62,52,51,0.958,0.8,0.957,,,,363,NORTH PARK
610068,Hanson Park Elementary School,ES,5411 W Fullerton Ave ,Chicago,IL,60639,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,35,,34,33,,,50,47,0.95,24.4,0.949,,,,1499,BELMONT CRAGIN
610124,Harold Washington Elementary School,ES,9130 S University Ave ,Chicago,IL,60619,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,28,,45,63,,,47,49,0.961,3.1,0.962,,,,549,BURNSIDE
610192,Harriet Beecher Stowe Elementary School,ES,3444 W Wabansia Ave ,Chicago,IL,60647,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,28,,26,31,,,44,54,0.938,13.7,0.947,,,,893,HUMBOLDT PARK
610158,Harriet E Sayre Elementary Language Academy,ES,1850 N Newland Ave ,Chicago,IL,60707,Austin-North Lawle Elementary Network,WEST SIDE COLLABORATIVE,68,,41,50,,,44,49,0.962,2.6,0.966,,,,605,AUSTIN
609974,Hawthorne Elementary Scholastic Academy,ES,3319 N Clifton Ave ,Chicago,IL,60657,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,92,88,61,56,90,84,58,52,0.969,1.2,0.965,,,,569,LAKE VIEW
609985,Helen M Hefferan Elementary School,ES,4409 W Wilcox St ,Chicago,IL,60624,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,29,39,26,63,58,52,51,56,0.938,13.4,0.959,,,,259,WEST GARFIELD PARK
610122,Helen Peirce International Studies Elementary School,ES,1423 W Bryn Mawr Ave ,Chicago,IL,60660,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,58,,32,22,,,47,47,0.967,5.8,0.958,,,,977,EDGEWATER
609972,Helge A Haugan Elementary School,ES,4540 N Hamlin Ave ,Chicago,IL,60625,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,43,39,57,49,33,30,46,51,0.962,23.4,0.946,,,,1299,ALBANY PARK
609856,Henry Clay Elementary School,ES,13231 S Burley Ave ,Chicago,IL,60633,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,38,39,30,30,24,31,,,0.952,6,0.961,,,,633,HEGEWISCH
610040,Henry D Lloyd Elementary School,ES,2103 N Lamon Ave ,Chicago,IL,60639,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,,,,,,,48,51,0.962,0,0.972,,,,1334,BELMONT CRAGIN
610092,Henry H Nash Elementary School,ES,4837 W Erie St ,Chicago,IL,60644,Austin-North Lawle Elementary Network,WEST SIDE COLLABORATIVE,41,,68,76,,,,,0.951,27.9,0.958,,,,393,AUSTIN
610279,Henry O Tanner Elementary School,ES,7350 S Evans Ave ,Chicago,IL,60619,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,33,,42,55,,,,,0.918,43.1,0.956,,,,448,GREATER GRAND CROSSING
609861,Henry R Clissold Elementary School,ES,2350 W 110th Pl ,Chicago,IL,60643,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,45,61,39,61,38,51,52,46,0.951,8.4,0.969,,,,588,MORGAN PARK
610297,High School of Leadership at South Shore,HS,7627 S Constance Ave ,Chicago,IL,60649,South Side High School Network,SOUTH SIDE COLLABORATIVE,,30,,,16,28,42,31,0.72,43.4,0.952,12.2,36.6,68.8,731,SOUTH SHORE
609798,Hiram H Belding Elementary School,ES,4257 N Tripp Ave ,Chicago,IL,60641,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,64,63,67,69,49,51,53,52,0.95,21.3,0.962,,,,672,IRVING PARK
609768,Hope College Preparatory High School,HS,5515 S Lowe Ave ,Chicago,IL,60621,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,31,51,37,44,56,35,,,0.722,24,0.943,16.7,55.2,58.2,561,ENGLEWOOD
609850,Horace Greeley Elementary School,ES,832 W Sheridan Rd ,Chicago,IL,60613,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,65,,48,38,,,52,52,0.959,6,0.96,,,,611,LAKE VIEW
610052,Horace Mann Elementary School,ES,8050 S Chappel Ave ,Chicago,IL,60617,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,28,31,31,30,31,24,44,46,0.926,44.4,0.945,,,,472,SOUTH CHICAGO
610058,Horatio May Elementary Community Academy,ES,512 S Lavergne Ave ,Chicago,IL,60644,Austin-North Lawle Elementary Network,WEST SIDE COLLABORATIVE,42,,47,56,,,,,0.919,40,0.964,,,,458,AUSTIN
609713,Hyde Park Academy High School,HS,6220 S Stony Island Ave ,Chicago,IL,60637,South Side High School Network,SOUTH SIDE COLLABORATIVE,29,39,34,43,35,41,,,0.705,18.5,0.942,11.1,51.1,57.6,1518,WOODLAWN
610390,Hyman G Rickover Naval Academy High School,HS,5900 N Glenwood Ave ,Chicago,IL,60660,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,64,,64,42,,,53,48,0.929,15.4,0.959,23.4,63,63.5,423,EDGEWATER
610110,Ida B Wells Preparatory Elementary Academy,ES,244 E Pershing Rd ,Chicago,IL,60653,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,49,,64,93,,,,,0.932,9.5,0.928,,,,215,DOUGLAS
